NLQ,PREDICTED SQL,GOLD SQL,DATABASE
What is the name of the high schooler who has the greatest number of friends?,SELECT name FROM Highschooler WHERE ID = (     SELECT     student_id     FROM     Friend     GROUP BY     student_id     ORDER BY     COUNT(friend_id) DESC     LIMIT 1 ),SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id ORDER BY count(*) DESC LIMIT 1,network_1
Return the name of the high school student with the most friends.,SELECT name FROM     Highschooler WHERE     ID = (         SELECT             student_id         FROM             Friend         GROUP BY             student_id         ORDER BY             COUNT(friend_id) DESC         LIMIT 1     );,SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id ORDER BY count(*) DESC LIMIT 1,network_1
Show the names of high schoolers who have at least 3 friends.,SELECT Highschooler.name FROM Highschooler JOIN Friend ON Highschooler.ID = Friend.student_id GROUP BY Highschooler.ID HAVING COUNT(Friend.friend_id) >= 3;,SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id HAVING count(*)  >=  3,network_1
What are the names of high schoolers who have 3 or more friends?,"SELECT Highschooler.name FROM Highschooler JOIN   (SELECT     student_id,     COUNT(friend_id) AS num_friends   FROM     Friend   GROUP BY     student_id   HAVING     num_friends >= 3) AS friends_count ON   Highschooler.ID = friends_count.student_id;",SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id HAVING count(*)  >=  3,network_1
Show the names of all of the high schooler Kyle's friends.,SELECT H2.name FROM Highschooler H1 JOIN Friend F ON H1.ID = F.student_id JOIN Highschooler H2 ON F.friend_id = H2.ID WHERE H1.name = 'Kyle';,"SELECT T3.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id JOIN Highschooler AS T3 ON T1.friend_id  =  T3.id WHERE T2.name  =  ""Kyle""",network_1
Return the names of friends of the high school student Kyle.,SELECT H2.name FROM Highschooler H1 JOIN Friend F ON H1.ID = F.student_id JOIN Highschooler H2 ON F.friend_id = H2.ID WHERE H1.name = 'Kyle',"SELECT T3.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id JOIN Highschooler AS T3 ON T1.friend_id  =  T3.id WHERE T2.name  =  ""Kyle""",network_1
How many friends does the high school student Kyle have?,SELECT COUNT(friend_id)  FROM Friend  JOIN Highschooler ON Highschooler.ID = Friend.student_id  WHERE Highschooler.name = 'Kyle';,"SELECT count(*) FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id WHERE T2.name  =  ""Kyle""",network_1
Count the number of friends Kyle has.,SELECT COUNT(friend_id) FROM Friend JOIN Highschooler ON Highschooler.ID = Friend.student_id WHERE Highschooler.name = 'Kyle';,"SELECT count(*) FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id WHERE T2.name  =  ""Kyle""",network_1
Show ids of all students who do not have any friends.,SELECT ID FROM Highschooler WHERE ID NOT IN (SELECT student_id FROM Friend) AND ID NOT IN (SELECT friend_id FROM Friend);,SELECT id FROM Highschooler EXCEPT SELECT student_id FROM Friend,network_1
What are the ids of high school students who do not have friends?,SELECT ID FROM Highschooler WHERE ID NOT IN (SELECT student_id FROM Friend) AND ID NOT IN (SELECT friend_id FROM Friend);,SELECT id FROM Highschooler EXCEPT SELECT student_id FROM Friend,network_1
Show names of all high school students who do not have any friends.,SELECT Highschooler.name FROM Highschooler LEFT JOIN Friend ON Highschooler.ID = Friend.student_id WHERE Friend.student_id IS NULL;,SELECT name FROM Highschooler EXCEPT SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id,network_1
What are the names of students who have no friends?,SELECT Highschooler.name FROM Highschooler LEFT JOIN Friend ON Highschooler.ID = Friend.student_id WHERE Friend.friend_id IS NULL;,SELECT name FROM Highschooler EXCEPT SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id,network_1
Show the ids of high schoolers who have friends and are also liked by someone else.,SELECT Highschooler.ID FROM Highschooler JOIN Friend ON Highschooler.ID = Friend.student_id JOIN Likes ON Highschooler.ID = Likes.liked_id GROUP BY Highschooler.ID,SELECT student_id FROM Friend INTERSECT SELECT liked_id FROM Likes,network_1
What are the ids of students who both have friends and are liked?,SELECT student_id FROM Friend WHERE student_id IN (SELECT student_id FROM Likes),SELECT student_id FROM Friend INTERSECT SELECT liked_id FROM Likes,network_1
Show name of all students who have some friends and also are liked by someone else.,SELECT Highschooler.name FROM Highschooler JOIN Friend ON Highschooler.ID = Friend.student_id JOIN Likes ON Highschooler.ID = Likes.liked_id GROUP BY Highschooler.ID;,SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id INTERSECT SELECT T2.name FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.liked_id  =  T2.id,network_1
What are the names of high schoolers who both have friends and are liked?,SELECT Highschooler.name FROM Highschooler JOIN Friend ON Highschooler.ID = Friend.student_id JOIN Likes ON Highschooler.ID = Likes.liked_id GROUP BY Highschooler.ID;,SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id INTERSECT SELECT T2.name FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.liked_id  =  T2.id,network_1
Count the number of likes for each student id.,"SELECT student_id, COUNT(liked_id) as num_likes FROM Likes GROUP BY student_id;","SELECT student_id ,  count(*) FROM Likes GROUP BY student_id",network_1
How many likes correspond to each student id?,"SELECT student_id, COUNT(liked_id) as num_likes FROM Likes GROUP BY student_id;","SELECT student_id ,  count(*) FROM Likes GROUP BY student_id",network_1
"Show the names of high schoolers who have likes, and numbers of likes for each.","SELECT Highschooler.name, COUNT(Likes.liked_id) as num_likes FROM Highschooler JOIN Likes ON Highschooler.ID = Likes.student_id GROUP BY Highschooler.name ORDER BY num_likes DESC;","SELECT T2.name ,  count(*) FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id",network_1
"What are the names of high schoolers who have likes, and how many likes does each have?","SELECT Highschooler.name, COUNT(Likes.liked_id) as num_likes FROM Highschooler JOIN Likes ON Highschooler.ID = Likes.student_id GROUP BY Highschooler.ID, Highschooler.name ORDER BY Highschooler.name;","SELECT T2.name ,  count(*) FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id",network_1
What is the name of the high schooler who has the greatest number of likes?,SELECT Highschooler.name FROM Highschooler JOIN Likes ON Highschooler.ID = Likes.student_id GROUP BY Highschooler.ID ORDER BY COUNT(Likes.liked_id) DESC LIMIT 1;,SELECT T2.name FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id ORDER BY count(*) DESC LIMIT 1,network_1
Give the name of the student with the most likes.,SELECT Highschooler.name FROM Highschooler JOIN Likes ON Highschooler.ID = Likes.liked_id GROUP BY Likes.liked_id ORDER BY COUNT(Likes.liked_id) DESC LIMIT 1;,SELECT T2.name FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id ORDER BY count(*) DESC LIMIT 1,network_1
Show the names of students who have at least 2 likes.,"SELECT Highschooler.name FROM     Highschooler JOIN     (SELECT         student_id,         COUNT(*) AS num_likes     FROM         Likes     GROUP BY         student_id     HAVING         num_likes >= 2) AS liked_students ON     Highschooler.ID = liked_students.student_id;",SELECT T2.name FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id HAVING count(*)  >=  2,network_1
What are the names of students who have 2 or more likes?,SELECT Highschooler.name FROM Highschooler JOIN Likes ON Highschooler.ID = Likes.liked_id GROUP BY Highschooler.ID HAVING COUNT(Likes.student_id) >= 2;,SELECT T2.name FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id HAVING count(*)  >=  2,network_1
Show the names of students who have a grade higher than 5 and have at least 2 friends.,"SELECT Highschooler.name FROM Highschooler JOIN   (SELECT     student_id,     COUNT(friend_id) AS num_friends   FROM     Friend   GROUP BY     student_id   HAVING     num_friends >= 2) AS FriendCount ON   Highschooler.ID = FriendCount.student_id WHERE   Highschooler.grade > 5;",SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id WHERE T2.grade  >  5 GROUP BY T1.student_id HAVING count(*)  >=  2,network_1
What are the names of high schoolers who have a grade of over 5 and have 2 or more friends?,SELECT Highschooler.name FROM     Highschooler WHERE     Highschooler.grade > 5     AND (         SELECT COUNT(*)         FROM Friend         WHERE Friend.student_id = Highschooler.ID     ) >= 2;,SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id WHERE T2.grade  >  5 GROUP BY T1.student_id HAVING count(*)  >=  2,network_1
How many likes does Kyle have?,SELECT COUNT(*)  FROM Likes  JOIN Highschooler ON Highschooler.ID = Likes.student_id  WHERE Highschooler.name = 'Kyle';,"SELECT count(*) FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id WHERE T2.name  =  ""Kyle""",network_1
Return the number of likes that the high schooler named Kyle has.,SELECT COUNT(*)  FROM Likes  JOIN Highschooler ON Highschooler.ID = Likes.student_id  WHERE Highschooler.name = 'Kyle';,"SELECT count(*) FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id WHERE T2.name  =  ""Kyle""",network_1
Find the average grade of all students who have some friends.,SELECT AVG(grade) FROM Highschooler WHERE ID IN (SELECT student_id FROM Friend),SELECT avg(grade) FROM Highschooler WHERE id IN (SELECT T1.student_id FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id),network_1
What is the average grade of students who have friends?,SELECT AVG(grade) FROM Highschooler WHERE ID IN (SELECT student_id FROM Friend),SELECT avg(grade) FROM Highschooler WHERE id IN (SELECT T1.student_id FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id),network_1
Find the minimum grade of students who have no friends.,SELECT MIN(grade) FROM Highschooler WHERE ID NOT IN (SELECT student_id FROM Friend),SELECT min(grade) FROM Highschooler WHERE id NOT IN (SELECT T1.student_id FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id),network_1
What is the lowest grade of students who do not have any friends?,SELECT MIN(grade) FROM Highschooler WHERE ID NOT IN (SELECT student_id FROM Friend),SELECT min(grade) FROM Highschooler WHERE id NOT IN (SELECT T1.student_id FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id),network_1
Which states have both owners and professionals living there?,SELECT DISTINCT o.state FROM Owners o JOIN Professionals p ON o.state = p.state;,SELECT state FROM Owners INTERSECT SELECT state FROM Professionals,dog_kennels
Find the states where both owners and professionals live.,SELECT DISTINCT O.state FROM Owners O INNER JOIN Professionals P ON O.state = P.state;,SELECT state FROM Owners INTERSECT SELECT state FROM Professionals,dog_kennels
What is the average age of the dogs who have gone through any treatments?,SELECT AVG(age) FROM Dogs WHERE dog_id IN (SELECT dog_id FROM Treatments);,SELECT avg(age) FROM Dogs WHERE dog_id IN ( SELECT dog_id FROM Treatments ),dog_kennels
Find the average age of the dogs who went through treatments.,SELECT AVG(age) FROM Dogs WHERE dog_id IN (SELECT dog_id FROM Treatments);,SELECT avg(age) FROM Dogs WHERE dog_id IN ( SELECT dog_id FROM Treatments ),dog_kennels
"Which professionals live in the state of Indiana or have done treatment on more than 2 treatments? List his or her id, last name and cell phone.","SELECT professional_id, last_name, cell_number FROM Professionals WHERE state = 'Indiana' OR professional_id IN (     SELECT professional_id     FROM Treatments     GROUP BY professional_id     HAVING COUNT(treatment_id) > 2 )","SELECT professional_id ,  last_name ,  cell_number FROM Professionals WHERE state  =  'Indiana' UNION SELECT T1.professional_id ,  T1.last_name ,  T1.cell_number FROM Professionals AS T1 JOIN Treatments AS T2 ON T1.professional_id  =  T2.professional_id GROUP BY T1.professional_id HAVING count(*)  >  2",dog_kennels
"Find the id, last name and cell phone of the professionals who live in the state of Indiana or have performed more than two treatments.","SELECT   Professionals.professional_id,   Professionals.last_name,   Professionals.cell_number FROM   Professionals WHERE   Professionals.state = 'Indiana'   OR Professionals.professional_id IN (     SELECT       Treatments.professional_id     FROM       Treatments     GROUP BY       Treatments.professional_id     HAVING       COUNT(Treatments.treatment_id) > 2   );","SELECT professional_id ,  last_name ,  cell_number FROM Professionals WHERE state  =  'Indiana' UNION SELECT T1.professional_id ,  T1.last_name ,  T1.cell_number FROM Professionals AS T1 JOIN Treatments AS T2 ON T1.professional_id  =  T2.professional_id GROUP BY T1.professional_id HAVING count(*)  >  2",dog_kennels
Which dogs have not cost their owner more than 1000 for treatment ? List the dog names .,SELECT name FROM Dogs WHERE dog_id NOT IN (   SELECT     dog_id   FROM     Treatments   GROUP BY     dog_id   HAVING     SUM(cost_of_treatment) > 1000 );,select name from dogs where dog_id not in ( select dog_id from treatments group by dog_id having sum(cost_of_treatment)  >  1000 ),dog_kennels
What are the names of the dogs for which the owner has not spend more than 1000 for treatment ?,SELECT Dogs.name FROM Dogs JOIN Treatments ON Dogs.dog_id = Treatments.dog_id JOIN Owners ON Dogs.owner_id = Owners.owner_id GROUP BY Dogs.dog_id HAVING SUM(Treatments.cost_of_treatment) <= 1000;,select name from dogs where dog_id not in ( select dog_id from treatments group by dog_id having sum(cost_of_treatment)  >  1000 ),dog_kennels
