NLQ,PREDICTED SQL,GOLD SQL,DATABASE
What is the description of the treatment type that costs the least money in total?,SELECT treatment_type_description FROM treatment_types WHERE treatment_type_code IN (SELECT treatment_type_code FROM treatments GROUP BY treatment_type_code ORDER BY sum(cost_of_treatment) ASC LIMIT 1),SELECT T1.treatment_type_description FROM Treatment_types AS T1 JOIN Treatments AS T2 ON T1.treatment_type_code  =  T2.treatment_type_code GROUP BY T1.treatment_type_code ORDER BY sum(cost_of_treatment) ASC LIMIT 1,dog_kennels
Give me the description of the treatment type whose total cost is the lowest.,SELECT treatment_type_description FROM treatment_types WHERE treatment_type_code IN (SELECT treatment_type_code FROM treatments GROUP BY treatment_type_code ORDER BY sum(cost_of_treatment) ASC LIMIT 1),SELECT T1.treatment_type_description FROM Treatment_types AS T1 JOIN Treatments AS T2 ON T1.treatment_type_code  =  T2.treatment_type_code GROUP BY T1.treatment_type_code ORDER BY sum(cost_of_treatment) ASC LIMIT 1,dog_kennels
Which owner has paid the largest amount of money in total for their dogs? Show the owner id and zip code.,"SELECT owner_id, zip_code FROM Owners WHERE owner_id IN (SELECT dog_id FROM Dogs) GROUP BY owner_id, zip_code ORDER BY sum(cost_of_treatment) DESC LIMIT 1","SELECT T1.owner_id ,  T1.zip_code FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id JOIN Treatments AS T3 ON T2.dog_id  =  T3.dog_id GROUP BY T1.owner_id ORDER BY sum(T3.cost_of_treatment) DESC LIMIT 1",dog_kennels
Find the owner id and zip code of the owner who spent the most money in total for his or her dogs.,"SELECT owner_id, zip_code FROM Owners WHERE owner_id IN (SELECT dog_id FROM Treatments GROUP BY dog_id ORDER BY sum(cost_of_treatment) DESC LIMIT 1)","SELECT T1.owner_id ,  T1.zip_code FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id JOIN Treatments AS T3 ON T2.dog_id  =  T3.dog_id GROUP BY T1.owner_id ORDER BY sum(T3.cost_of_treatment) DESC LIMIT 1",dog_kennels
Which professionals have done at least two types of treatments? List the professional id and cell phone.,"SELECT professional_id, cell_number FROM Treatments GROUP BY professional_id HAVING COUNT(DISTINCT treatment_type_code) >= 2","SELECT T1.professional_id ,  T1.cell_number FROM Professionals AS T1 JOIN Treatments AS T2 ON T1.professional_id  =  T2.professional_id GROUP BY T1.professional_id HAVING count(*)  >=  2",dog_kennels
Find the id and cell phone of the professionals who operate two or more types of treatments.,"SELECT professional_id, cell_number FROM Professionals WHERE professional_id IN (SELECT professional_id FROM Treatments GROUP BY professional_id HAVING count(DISTINCT treatment_type_code) >= 2)","SELECT T1.professional_id ,  T1.cell_number FROM Professionals AS T1 JOIN Treatments AS T2 ON T1.professional_id  =  T2.professional_id GROUP BY T1.professional_id HAVING count(*)  >=  2",dog_kennels
What are the first name and last name of the professionals who have done treatment with cost below average?,"SELECT first_name, last_name FROM Professionals WHERE professional_id IN (SELECT professional_id FROM Treatments WHERE cost_of_treatment < (SELECT AVG(cost_of_treatment) FROM Treatments))","SELECT DISTINCT T1.first_name ,  T1.last_name FROM Professionals AS T1 JOIN Treatments AS T2 WHERE cost_of_treatment  <  ( SELECT avg(cost_of_treatment) FROM Treatments )",dog_kennels
Which professionals have operated a treatment that costs less than the average? Give me theor first names and last names.,"SELECT first_name, last_name FROM Professionals WHERE professional_id IN (SELECT professional_id FROM Treatments WHERE cost_of_treatment < (SELECT AVG(cost_of_treatment) FROM Treatments))","SELECT DISTINCT T1.first_name ,  T1.last_name FROM Professionals AS T1 JOIN Treatments AS T2 WHERE cost_of_treatment  <  ( SELECT avg(cost_of_treatment) FROM Treatments )",dog_kennels
"List the date of each treatment, together with the first name of the professional who operated it.","SELECT T1.date_of_treatment, T2.first_name FROM Treatments AS T1 JOIN Professionals AS T2 ON T1.professional_id = T2.professional_id","SELECT T1.date_of_treatment ,  T2.first_name FROM Treatments AS T1 JOIN Professionals AS T2 ON T1.professional_id  =  T2.professional_id",dog_kennels
What are the date and the operating professional's first name of each treatment?,"SELECT T1.date_of_treatment, T2.first_name FROM Treatments AS T1 JOIN Professionals AS T2 ON T1.professional_id = T2.professional_id","SELECT T1.date_of_treatment ,  T2.first_name FROM Treatments AS T1 JOIN Professionals AS T2 ON T1.professional_id  =  T2.professional_id",dog_kennels
List the cost of each treatment and the corresponding treatment type description.,"SELECT T1.cost_of_treatment, T2.treatment_type_description FROM Treatments AS T1 JOIN Treatment_Types AS T2 ON T1.treatment_type_code = T2.treatment_type_code","SELECT T1.cost_of_treatment ,  T2.treatment_type_description FROM Treatments AS T1 JOIN treatment_types AS T2 ON T1.treatment_type_code  =  T2.treatment_type_code",dog_kennels
What are the cost and treatment type description of each treatment?,"SELECT cost_of_treatment, treatment_type_description FROM treatments AS T1 JOIN treatment_types AS T2 ON T1.treatment_type_code = T2.treatment_type_code","SELECT T1.cost_of_treatment ,  T2.treatment_type_description FROM Treatments AS T1 JOIN treatment_types AS T2 ON T1.treatment_type_code  =  T2.treatment_type_code",dog_kennels
"List each owner's first name, last name, and the size of his for her dog.","SELECT O.first_name, O.last_name, S.size_description FROM Owners AS O JOIN Dogs AS D ON O.owner_id = D.owner_id JOIN Sizes AS S ON D.size_code = S.size_code","SELECT T1.first_name ,  T1.last_name ,  T2.size_code FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id",dog_kennels
"What are each owner's first name, last name, and the size of their dog?","SELECT O.first_name, O.last_name, S.size_description FROM Owners AS O JOIN Dogs AS D ON O.owner_id = D.owner_id JOIN Sizes AS S ON D.size_code = S.size_code","SELECT T1.first_name ,  T1.last_name ,  T2.size_code FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id",dog_kennels
List pairs of the owner's first name and the dogs's name.,"SELECT O.first_name, D.name FROM Owners AS O JOIN Dogs AS D ON O.owner_id = D.owner_id","SELECT T1.first_name ,  T2.name FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id",dog_kennels
What are each owner's first name and their dogs's name?,"SELECT O.first_name, D.name FROM Owners AS O JOIN Dogs AS D ON O.owner_id = D.owner_id","SELECT T1.first_name ,  T2.name FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id",dog_kennels
List the names of the dogs of the rarest breed and the treatment dates of them.,"SELECT T1.name, T2.date_of_treatment FROM Dogs AS T1 JOIN Treatments AS T2 ON T1.dog_id = T2.dog_id WHERE T1.breed_code IN (SELECT breed_code FROM Breeds GROUP BY breed_code ORDER BY count(*) ASC LIMIT 1)","SELECT T1.name ,  T2.date_of_treatment FROM Dogs AS T1 JOIN Treatments AS T2 ON T1.dog_id  =  T2.dog_id WHERE T1.breed_code  =  ( SELECT breed_code FROM Dogs GROUP BY breed_code ORDER BY count(*) ASC LIMIT 1 )",dog_kennels
Which dogs are of the rarest breed? Show their names and treatment dates.,"SELECT T1.name, T2.date_of_treatment FROM Dogs AS T1 JOIN Treatments AS T2 ON T1.dog_id = T2.dog_id WHERE T1.breed_code = (     SELECT breed_code     FROM Breeds     GROUP BY breed_code     ORDER BY COUNT(*) ASC     LIMIT 1 )","SELECT T1.name ,  T2.date_of_treatment FROM Dogs AS T1 JOIN Treatments AS T2 ON T1.dog_id  =  T2.dog_id WHERE T1.breed_code  =  ( SELECT breed_code FROM Dogs GROUP BY breed_code ORDER BY count(*) ASC LIMIT 1 )",dog_kennels
Which dogs are owned by someone who lives in Virginia? List the owner's first name and the dog's name.,"SELECT O.first_name, D.name FROM Dogs AS D JOIN Owners AS O ON D.owner_id = O.owner_id WHERE O.state = 'Virginia'","SELECT T1.first_name ,  T2.name FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id WHERE T1.state  =  'Virginia'",dog_kennels
Find the first names of owners living in Virginia and the names of dogs they own.,"SELECT T1.first_name, T2.name FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id = T2.owner_id WHERE T1.state = 'Virginia'","SELECT T1.first_name ,  T2.name FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id WHERE T1.state  =  'Virginia'",dog_kennels
What are the arriving date and the departing date of the dogs who have gone through a treatment?,"SELECT date_arrived, date_departed FROM dogs WHERE dog_id IN (SELECT dog_id FROM treatments)","SELECT DISTINCT T1.date_arrived ,  T1.date_departed FROM Dogs AS T1 JOIN Treatments AS T2 ON T1.dog_id  =  T2.dog_id",dog_kennels
Find the arriving date and the departing date of the dogs that received a treatment.,"SELECT date_arrived, date_departed FROM dogs WHERE dog_id IN (SELECT dog_id FROM treatments)","SELECT DISTINCT T1.date_arrived ,  T1.date_departed FROM Dogs AS T1 JOIN Treatments AS T2 ON T1.dog_id  =  T2.dog_id",dog_kennels
List the last name of the owner owning the youngest dog.,SELECT last_name FROM Owners WHERE owner_id IN (SELECT owner_id FROM Dogs WHERE age = (SELECT min(age) FROM Dogs)),SELECT T1.last_name FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id WHERE T2.age  =  ( SELECT max(age) FROM Dogs ),dog_kennels
Who owns the youngest dog? Give me his or her last name.,SELECT last_name FROM Owners WHERE owner_id = (SELECT owner_id FROM Dogs WHERE age = (SELECT min(age) FROM Dogs)),SELECT T1.last_name FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id WHERE T2.age  =  ( SELECT max(age) FROM Dogs ),dog_kennels
List the emails of the professionals who live in the state of Hawaii or the state of Wisconsin.,SELECT email_address FROM Professionals WHERE state = 'Hawaii' OR state = 'Wisconsin',SELECT email_address FROM Professionals WHERE state  =  'Hawaii' OR state  =  'Wisconsin',dog_kennels
What are the emails of the professionals living in either the state of Hawaii or the state of Wisconsin?,SELECT email_address FROM Professionals WHERE state = 'Hawaii' OR state = 'Wisconsin',SELECT email_address FROM Professionals WHERE state  =  'Hawaii' OR state  =  'Wisconsin',dog_kennels
What are the arriving date and the departing date of all the dogs?,"SELECT date_arrived, date_departed FROM dogs","SELECT date_arrived ,  date_departed FROM Dogs",dog_kennels
List the arrival date and the departure date for all the dogs.,"SELECT date_arrived, date_departed FROM dogs","SELECT date_arrived ,  date_departed FROM Dogs",dog_kennels
How many dogs went through any treatments?,SELECT COUNT(DISTINCT dog_id) FROM treatments,SELECT count(DISTINCT dog_id) FROM Treatments,dog_kennels
Count the number of dogs that went through a treatment.,SELECT COUNT(DISTINCT dog_id) FROM treatments,SELECT count(DISTINCT dog_id) FROM Treatments,dog_kennels
How many professionals have performed any treatment to dogs?,SELECT COUNT(DISTINCT professional_id) FROM treatments,SELECT count(DISTINCT professional_id) FROM Treatments,dog_kennels
Find the number of professionals who have ever treated dogs.,SELECT COUNT(DISTINCT professional_id) FROM treatments,SELECT count(DISTINCT professional_id) FROM Treatments,dog_kennels
"Which professionals live in a city containing the substring 'West'? List his or her role, street, city and state.","SELECT role_code, street, city, state FROM Professionals WHERE city LIKE '%West%'","SELECT role_code ,  street ,  city ,  state FROM professionals WHERE city LIKE '%West%'",dog_kennels
"Find the role, street, city and state of the professionals living in a city that contains the substring 'West'.","SELECT role_code, street, city, state FROM Professionals WHERE city LIKE '%West%'","SELECT role_code ,  street ,  city ,  state FROM professionals WHERE city LIKE '%West%'",dog_kennels
"Which owners live in the state whose name contains the substring 'North'? List his first name, last name and email.","SELECT first_name, last_name, email_address FROM Owners WHERE state LIKE '%North%'","SELECT first_name ,  last_name ,  email_address FROM Owners WHERE state LIKE '%North%'",dog_kennels
"Return the first name, last name and email of the owners living in a state whose name contains the substring 'North'.","SELECT first_name, last_name, email_address FROM Owners WHERE state LIKE '%North%'","SELECT first_name ,  last_name ,  email_address FROM Owners WHERE state LIKE '%North%'",dog_kennels
How many dogs have an age below the average?,SELECT COUNT(*) FROM Dogs WHERE age < (SELECT AVG(age) FROM Dogs),SELECT count(*) FROM Dogs WHERE age  <  ( SELECT avg(age) FROM Dogs ),dog_kennels
Count the number of dogs of an age below the average.,SELECT COUNT(*) FROM Dogs WHERE age < (SELECT AVG(age) FROM Dogs),SELECT count(*) FROM Dogs WHERE age  <  ( SELECT avg(age) FROM Dogs ),dog_kennels
How much does the most recent treatment cost?,SELECT cost_of_treatment FROM treatments ORDER BY date_of_treatment DESC LIMIT 1,SELECT cost_of_treatment FROM Treatments ORDER BY date_of_treatment DESC LIMIT 1,dog_kennels
Show me the cost of the most recently performed treatment.,SELECT cost_of_treatment FROM treatments ORDER BY date_of_treatment DESC LIMIT 1,SELECT cost_of_treatment FROM Treatments ORDER BY date_of_treatment DESC LIMIT 1,dog_kennels
How many dogs have not gone through any treatment?,SELECT COUNT(*) FROM Dogs WHERE dog_id NOT IN (SELECT dog_id FROM Treatments),SELECT count(*) FROM Dogs WHERE dog_id NOT IN ( SELECT dog_id FROM Treatments ),dog_kennels
Tell me the number of dogs that have not received any treatment .,SELECT COUNT(*) FROM dogs WHERE dog_id NOT IN (SELECT dog_id FROM treatments),select count(*) from dogs where dog_id not in ( select dog_id from treatments ),dog_kennels
How many owners temporarily do not have any dogs?,SELECT COUNT(*) FROM Owners WHERE owner_id NOT IN (SELECT owner_id FROM Dogs),SELECT count(*) FROM Owners WHERE owner_id NOT IN ( SELECT owner_id FROM Dogs ),dog_kennels
Find the number of owners who do not own any dogs at this moment.,SELECT COUNT(*) FROM Owners WHERE owner_id NOT IN (SELECT owner_id FROM Dogs WHERE date_departed IS NULL),SELECT count(*) FROM Owners WHERE owner_id NOT IN ( SELECT owner_id FROM Dogs ),dog_kennels
How many professionals did not operate any treatment on dogs?,SELECT COUNT(*) FROM Professionals WHERE professional_id NOT IN (SELECT professional_id FROM Treatments),SELECT count(*) FROM Professionals WHERE professional_id NOT IN ( SELECT professional_id FROM Treatments ),dog_kennels
Find the number of professionals who have not treated any dogs.,SELECT COUNT(*) FROM Professionals WHERE professional_id NOT IN (SELECT professional_id FROM Treatments),SELECT count(*) FROM Professionals WHERE professional_id NOT IN ( SELECT professional_id FROM Treatments ),dog_kennels
"List the dog name, age and weight of the dogs who have been abandoned? 1 stands for yes, and 0 stands for no.","SELECT name, age, weight FROM Dogs WHERE abandoned_yn = 1","SELECT name ,  age ,  weight FROM Dogs WHERE abandoned_yn  =  1",dog_kennels
"What are the dog name, age and weight of the dogs that were abandoned? Note that 1 stands for yes, and 0 stands for no in the tables.","SELECT name, age, weight FROM Dogs WHERE abandoned_yn = 1","SELECT name ,  age ,  weight FROM Dogs WHERE abandoned_yn  =  1",dog_kennels
What is the average age of all the dogs?,SELECT AVG(age) FROM Dogs,SELECT avg(age) FROM Dogs,dog_kennels
Compute the average age of all the dogs.,SELECT AVG(age) FROM Dogs,SELECT avg(age) FROM Dogs,dog_kennels
What is the age of the oldest dog?,SELECT max(age) FROM Dogs,SELECT max(age) FROM Dogs,dog_kennels
Tell me the age of the oldest dog.,SELECT max(age) FROM Dogs,SELECT max(age) FROM Dogs,dog_kennels
How much does each charge type costs? List both charge type and amount.,"SELECT charge_type, charge_amount FROM Charges","SELECT charge_type ,  charge_amount FROM Charges",dog_kennels
List each charge type and its amount.,"SELECT charge_type, charge_amount FROM Charges","SELECT charge_type ,  charge_amount FROM Charges",dog_kennels
How much does the most expensive charge type costs?,SELECT max(charge_amount) FROM Charges,SELECT max(charge_amount) FROM Charges,dog_kennels
